  (1596) Itzigsohn           1951 EV     1951 03 08  La Plata            5449 Itzigsohn, M.
  (1597) Laugier             1949 EB     1949 03 07  Algiers             4418 Boyer, L.
  (1598) Paloque             1950 CA     1950 02 11  Algiers             1221 Boyer, L.
  (1599) Giomus              1950 WA     1950 11 17  Algiers             1221 Boyer, L.
  (1600) Vyssotsky           1947 UC     1947 10 22  Mount Hamilton      3931 Wirtanen, C. A.
  (1601) Patry               1942 KA     1942 05 18  Algiers             2196 Boyer, L.
  (1602) Indiana             1950 GF     1950 03 14  Brooklyn            1171 Indiana University
  (1603) Neva                1926 VH     1926 11 04  Simeïs              2117 Neujmin, G. N.
  (1604) Tombaugh            1931 FH     1931 03 24  Flagstaff           5280 Lampland, C. O.
  (1605) Milankovitch        1936 GA     1936 04 13  Uccle               5449 Djurkovic, P.
  (1606) Jekhovsky           1950 RH     1950 09 14  Algiers             4418 Boyer, L.
  (1607) Mavis               1950 RA     1950 09 03  Johannesburg        3931 Johnson, E. L.
  (1608) Muñoz               1951 RZ     1951 09 01  La Plata            5449 Itzigsohn, M.
  (1609) Brenda              1951 NL     1951 07 10  Johannesburg        3931 Johnson, E. L.
  (1610) Mirnaya             1928 RT     1928 09 11  Simeïs              2740 Shajn, P. F.
  (1611) Beyer               1950 DJ     1950 02 17  Heidelberg          1948 Reinmuth, K.
  (1612) Hirose              1950 BJ     1950 01 23  Heidelberg          1342 Reinmuth, K.
  (1613) Smiley              1950 SD     1950 09 16  Uccle               3931 Arend, S. J.
  (1614) Goldschmidt         1952 HA     1952 04 18  Uccle               4418 Schmitt, A.
  (1615) Bardwell            1950 BW     1950 01 28  Brooklyn            3643 Indiana University
  (1616) Filipoff            1950 EA     1950 03 15  Algiers             4418 Boyer, L.
  (1617) Alschmitt           1952 FB     1952 03 20  Algiers             4418 Boyer, L.
  (1618) Dawn                1948 NF     1948 07 05  Johannesburg        3931 Johnson, E. L.
  (1619) Ueta                1953 TA     1953 10 11  Kwasan              2347 Mitani, T.
  (1620) Geographos          1951 RA     1951 09 14  Palomar             1468 Wilson, A. G., Minkowski, R.
  (1621) Druzhba             1926 TM     1926 10 01  Simeïs              2740 Beljavskij, S.
  (1622) Chacornac           1952 EA     1952 03 15  Uccle               4418 Schmitt, A.
  (1623) Vivian              1948 PL     1948 08 09  Johannesburg        3569 Johnson, E. L.
  (1624) Rabe                1931 TT1    1931 10 09  Heidelberg          3931 Reinmuth, K.
  (1625) The NORC            1953 RB     1953 09 01  Uccle               1591 Arend, S. J.
  (1626) Sadeya              1927 AA     1927 01 10  Barcelona           2277 Comas Sola, J.
  (1627) Ivar                1929 SH     1929 09 25  Johannesburg        1860 Hertzsprung, E.
  (1628) Strobel             1923 OG     1923 09 11  Heidelberg          3931 Reinmuth, K.
  (1629) Pecker              1952 DB     1952 02 28  Algiers             2740 Boyer, L.
  (1630) Milet               1952 DA     1952 02 28  Algiers             4418 Boyer, L.
  (1631) Kopff               1936 UC     1936 10 11  Turku               3931 Vaisala, Y.
  (1632) Sieböhme            1941 DF     1941 02 26  Heidelberg          3931 Reinmuth, K.
  (1633) Chimay              1929 EC     1929 03 03  Uccle               3931 Arend, S. J.
  (1634) Ndola               1935 QP     1935 08 19  Johannesburg        5182 Jackson, C.
  (1635) Bohrmann            1924 QW     1924 03 07  Heidelberg          3931 Reinmuth, K.
  (1636) Porter              1950 BH     1950 01 23  Heidelberg          3932 Reinmuth, K.
  (1637) Swings              1936 QO     1936 08 28  Uccle               3932 Hunaerts, J.
  (1638) Ruanda              1935 JF     1935 05 03  Johannesburg        5182 Jackson, C.
  (1639) Bower               1951 RB     1951 09 12  Uccle               3932 Arend, S. J.
  (1640) Nemo                1951 QA     1951 08 31  Uccle               6831 Arend, S. J.
  (1641) Tana                1935 OJ     1935 07 25  Johannesburg        5183 Jackson, C.
  (1642) Hill                1951 RU     1951 09 04  Heidelberg          3932 Reinmuth, K.
  (1643) Brown               1951 RQ     1951 09 04  Heidelberg          3932 Reinmuth, K.
  (1644) Rafita              1935 YA     1935 12 16  Madrid              2277 Carrasco, R.
  (1645) Waterfield          1933 OJ     1933 07 24  Heidelberg          3932 Reinmuth, K.
  (1646) Rosseland           1939 BG     1939 01 19  Turku               3932 Vaisala, Y.
  (1647) Menelaus            1957 MK     1957 06 23  Palomar             2019 Nicholson, S. B.
  (1648) Shajna              1935 RF     1935 09 05  Simeïs              2117 Shajn, P. F.
  (1649) Fabre               1951 DE     1951 02 27  Algiers             4418 Boyer, L.
  (1650) Heckmann            1937 TG     1937 10 11  Heidelberg          3932 Reinmuth, K.
  (1651) Behrens             1936 HD     1936 04 23  Nice                5523 Laugier, M.
  (1652) Hergé               1953 PA     1953 08 09  Uccle               6831 Arend, S. J.
  (1653) Yakhontovia         1937 RA     1937 08 30  Simeïs              2740 Neujmin, G. N.
  (1654) Bojeva              1931 TL     1931 10 08  Simeïs              2740 Shajn, P. F.
  (1655) Comas Solá          1929 WG     1929 11 28  Barcelona           5357 Comas Sola, J.
  (1656) Suomi               1942 EC     1942 03 11  Turku               3932 Vaisala, Y.
  (1657) Roemera             1961 EA     1961 03 06  Zimmerwald          2347 Wild, P.
  (1658) Innes               1953 NA     1953 07 13  Johannesburg        3297 Bruwer, J. A.
  (1659) Punkaharju          1940 YL     1940 12 28  Turku               3933 Vaisala, Y.
  (1660) Wood                1953 GA     1953 04 07  Johannesburg        3297 Bruwer, J. A.
  (1661) Granule             A916 FA     1916 03 31  Heidelberg          3757 Wolf, M. F.
  (1662) Hoffmann            A923 RB     1923 09 11  Heidelberg          2901 Reinmuth, K.
  (1663) van den Bos         1926 PE     1926 08 04  Johannesburg        3297 Wood, H. E.
  (1664) Felix               1929 CD     1929 02 04  Uccle               6831 Delporte, E.
  (1665) Gaby                1930 DQ     1930 02 27  Heidelberg          2901 Reinmuth, K.
  (1666) van Gent            1930 OG     1930 07 22  Johannesburg        2740 van Gent, H.
  (1667) Pels                1930 SY     1930 09 16  Johannesburg        2740 van Gent, H.
  (1668) Hanna               1933 OK     1933 07 24  Heidelberg          2901 Reinmuth, K.
  (1669) Dagmar              1934 RS     1934 09 07  Heidelberg          2901 Reinmuth, K.
  (1670) Minnaert            1934 RZ     1934 09 09  Johannesburg        3185 van Gent, H.
  (1671) Chaika              1934 TD     1934 10 03  Simeïs              2740 Neujmin, G. N.
  (1672) Gezelle             1935 BD     1935 01 29  Uccle               6832 Delporte, E.
  (1673) van Houten          1937 TH     1937 10 11  Heidelberg          2901 Reinmuth, K.
  (1674) Groeneveld          1938 DS     1938 02 07  Heidelberg          2901 Reinmuth, K.
  (1675) Simonida            1938 FB     1938 03 20  Belgrade            3359 Protitch, M. B.
  (1676) Kariba              1939 LC     1939 06 15  Johannesburg        5183 Jackson, C.
  (1677) Tycho Brahe         1940 RO     1940 09 06  Turku               4236 Vaisala, Y.
  (1678) Hveen               1940 YH     1940 12 28  Turku               4236 Vaisala, Y.
  (1679) Nevanlinna          1941 FR     1941 03 18  Turku               3933 Oterma, L.
  (1680) Per Brahe           1942 CH     1942 02 12  Turku               5280 Oterma, L.
  (1681) Steinmetz           1948 WE     1948 11 23  Nice                5523 Laugier, M.
  (1682) Karel               1949 PH     1949 08 02  Heidelberg          2901 Reinmuth, K.
  (1683) Castafiore          1950 SL     1950 09 19  Uccle               6832 Arend, S. J.
  (1684) Iguassú             1951 QE     1951 08 23  La Plata            6832 Itzigsohn, M.
  (1685) Toro                1948 OA     1948 07 17  Mount Hamilton      2504 Wirtanen, C. A.
  (1686) De Sitter           1935 SR1    1935 09 28  Johannesburg        2822 van Gent, H.
  (1687) Glarona             1965 SC     1965 09 19  Zimmerwald          2971 Wild, P.
  (1688) Wilkens             1951 EQ1    1951 03 03  La Plata            5449 Itzigsohn, M.
  (1689) Floris-Jan          1930 SO     1930 09 16  Johannesburg        3470 van Gent, H.
  (1690) Mayrhofer           1948 VB     1948 11 08  Nice                5523 Laugier, M.
  (1691) Oort                1956 RB     1956 09 09  Heidelberg          3023 Reinmuth, K.
  (1692) Subbotina           1936 QD     1936 08 16  Simeïs              2740 Neujmin, G. N.
  (1693) Hertzsprung         1935 LA     1935 05 05  Johannesburg        2822 van Gent, H.
  (1694) Kaiser              1934 SB     1934 09 29  Johannesburg        2883 van Gent, H.
  (1695) Walbeck             1941 UO     1941 10 15  Turku               5281 Oterma, L.
  (1696) Nurmela             1939 FF     1939 03 18  Turku               5281 Vaisala, Y.
  (1697) Koskenniemi         1940 RM     1940 09 08  Turku               5281 Alikoski, H.
  (1698) Christophe          1934 CS     1934 02 10  Uccle               6832 Delporte, E.
  (1699) Honkasalo           1941 QD     1941 08 26  Turku               5281 Vaisala, Y.
  (1700) Zvezdara            1940 QC     1940 08 26  Belgrade            5449 Djurkovic, P.
  (1701) Okavango            1953 NJ     1953 07 06  Johannesburg        7156 Churms, J.
  (1702) Kalahari            A924 NC     1924 07 07  Johannesburg        7156 Hertzsprung, E.
  (1703) Barry               1930 RB     1930 09 02  Heidelberg          3933 Wolf, M. F.
  (1704) Wachmann            A924 EE     1924 03 07  Heidelberg          3933 Reinmuth, K.
  (1705) Tapio               1941 SL1    1941 09 26  Turku               5281 Oterma, L.
  (1706) Dieckvoss           1931 TS     1931 10 05  Heidelberg          3933 Reinmuth, K.
  (1707) Chantal             1932 RL     1932 09 08  Uccle               6832 Delporte, E.
  (1708) Pólit               1929 XA     1929 12 01  Barcelona           5357 Comas Sola, J.
  (1709) Ukraina             1925 QA     1925 08 16  Simeïs              2740 Shajn, G.
  (1710) Gothard             1941 UF     1941 10 20  Konkoly             5183 Kulin, G.
  (1711) Sandrine            1935 BB     1935 01 29  Uccle               6832 Delporte, E.
  (1712) Angola              1935 KC     1935 05 28  Johannesburg        5183 Jackson, C.
  (1713) Bancilhon           1951 SC     1951 09 27  Algiers             4419 Boyer, L.
  (1714) Sy                  1951 OA     1951 07 25  Algiers             4419 Boyer, L.
  (1715) Salli               1938 GK     1938 04 09  Turku               5281 Alikoski, H.
  (1716) Peter               1934 GF     1934 04 04  Heidelberg          3933 Reinmuth, K.
  (1717) Arlon               1954 AC     1954 01 08  Uccle               8150 Arend, S. J.
  (1718) Namibia             1942 RX     1942 09 14  Turku               5281 Vaisala, M.
  (1719) Jens                1950 DP     1950 02 17  Heidelberg          3933 Reinmuth, K.
  (1720) Niels               1935 CQ     1935 02 07  Heidelberg          3933 Reinmuth, K.
  (1721) Wells               1953 TD3    1953 10 03  Brooklyn            3508 Indiana University
  (1722) Goffin              1938 EG     1938 02 23  Uccle               6832 Delporte, E.
  (1723) Klemola             1936 FX     1936 03 18  Turku               5281 Vaisala, Y.
  (1724) Vladimir            1932 DC     1932 02 28  Uccle               5281 Delporte, E.
  (1725) CrAO                1930 SK     1930 09 20  Simeïs              2740 Neujmin, G. N.
  (1726) Hoffmeister         1933 OE     1933 07 24  Heidelberg          3933 Reinmuth, K.
  (1727) Mette               1965 BA     1965 01 25  Bloemfontein        5183 Andrews, A. D.
  (1728) Goethe Link         1964 TO     1964 10 12  Brooklyn            2882 Indiana University
  (1729) Beryl               1963 SL     1963 09 19  Brooklyn            2883 Indiana University
  (1730) Marceline           1936 UA     1936 10 17  Nice                6832 Laugier, M.
  (1731) Smuts               1948 PH     1948 08 09  Johannesburg        3933 Johnson, E. L.
  (1732) Heike               1943 EY     1943 03 09  Heidelberg          3933 Reinmuth, K.
  (1733) Silke               1938 DL1    1938 02 19  Heidelberg          3933 Bohrmann, A.
  (1734) Zhongolovich        1928 TJ     1928 10 11  Simeïs              3933 Neujmin, G. N.
  (1735) ITA                 1948 RJ1    1948 09 10  Simeïs              5357 Shajn, P. F.
  (1736) Floirac             1967 RA     1967 09 06  Bordeaux            2883 Soulie, G.
  (1737) Severny             1966 TJ     1966 10 13  Nauchnyj            2971 Chernykh, L. I.
  (1738) Oosterhoff          1930 SP     1930 09 16  Johannesburg        4785 van Gent, H.
  (1739) Meyermann           1939 PF     1939 08 15  Heidelberg          4155 Reinmuth, K.
  (1740) Paavo Nurmi         1939 UA     1939 10 18  Turku               5281 Vaisala, Y.
  (1741) Giclas              1960 BC     1960 01 26  Brooklyn            3934 Indiana University
  (1742) Schaifers           1934 RO     1934 09 07  Heidelberg          4358 Reinmuth, K.
